unit_id,product_id,store_id,acquisition_date,grade,acquisition_price,status
2354,64,3,2024-11-20,A,826.05,Sold
2355,27,3,2024-06-07,A,384.89,Sold
2356,8,3,2022-09-07,A,429.01,Sold
2357,66,2,2025-02-22,B,732.44,Sold
2358,21,3,2025-05-23,B,309.05,Sold
2359,58,1,2024-08-29,A,1184.25,Sold
2360,53,1,2023-10-05,B,880.25,Sold
2361,12,3,2022-10-20,B,331.96,Sold
2362,20,2,2024-06-12,C,257.24,Sold
2363,71,3,2025-08-02,B,940.87,Sold
2364,49,3,2022-12-09,A,1349.12,Sold
2365,25,2,2023-04-11,B,340.86,Sold
2366,52,1,2024-09-21,A,535.05,In Stock
2367,66,1,2025-06-15,B,699.26,Sold
2368,67,2,2024-12-05,B,910.43,Sold
2369,10,2,2025-04-02,A,146.3,Sold
2370,67,3,2024-12-05,B,896.56,Sold
2371,58,3,2025-05-16,A,840.31,Sold
2372,5,1,2023-07-09,A,315.18,Sold
2373,17,2,2024-10-28,B,271.8,Sold
2374,50,2,2024-10-07,C,345.96,Sold
2375,45,3,2025-07-19,B,509.35,Sold
2376,45,3,2023-08-20,B,978.32,Sold
2377,67,2,2025-01-26,C,715.77,Sold
2378,6,3,2024-08-07,B,261.11,Sold
2379,59,3,2024-11-22,D,359.36,Sold
2380,61,1,2025-05-01,B,652.62,Sold
2381,69,3,2024-11-18,C,687.07,Sold
2382,27,3,2023-01-22,D,310.99,Sold
2383,57,3,2024-06-15,B,1003.9,In Stock
2384,65,3,2025-07-23,B,620.95,Sold
2385,63,2,2024-10-11,A,825.04,In Stock
2386,9,3,2024-06-16,B,286.3,Sold
2387,35,1,2024-06-23,B,456.04,In Stock
2388,27,1,2023-08-13,B,411.56,Sold
2389,11,3,2023-08-05,B,238.19,Sold
2390,57,3,2024-10-05,A,855.07,Sold
2391,2,3,2025-02-28,A,151.23,Sold
2392,55,2,2024-02-02,B,1069.38,Sold
2393,43,1,2025-03-22,A,463.14,Sold
2394,3,3,2023-07-13,A,232.85,Sold
2395,38,3,2025-07-11,A,375.45,Sold
2396,71,2,2025-02-08,C,875.09,Sold
2397,71,3,2025-07-11,A,1091.6,Sold
2398,29,1,2022-11-08,B,509.35,Sold
2399,41,3,2025-06-26,A,432.24,Sold
2400,28,3,2025-05-07,A,289.38,Sold
2401,23,3,2023-08-29,A,351.69,Sold
2402,55,1,2024-04-11,D,643.19,Sold
2403,9,3,2023-10-12,B,346.65,Sold
2404,25,1,2025-05-26,B,199.24,Sold
2405,19,1,2022-09-17,B,424.28,Sold
2406,23,2,2022-09-02,A,520.77,Sold
2407,71,3,2024-10-20,B,1165.98,Sold
2408,50,3,2024-04-01,A,658.11,Sold
2409,62,2,2025-01-18,B,642.44,Sold
2410,50,1,2025-06-03,C,303.51,Sold
2411,17,2,2025-06-25,A,259.57,Sold
2412,28,3,2025-01-12,A,322.29,Sold
2413,27,1,2023-10-23,C,318.74,Sold
2414,38,3,2024-09-30,B,414.06,Sold
2415,10,3,2023-06-17,A,224.1,Sold
2416,27,2,2022-11-27,C,416.54,Sold
2417,55,1,2024-06-23,A,1050.97,Sold
2418,65,3,2025-05-13,C,532.36,Sold
2419,3,2,2023-03-31,D,143.16,Sold
2420,71,2,2024-12-29,B,1054.48,In Stock
2421,64,3,2025-01-02,C,609.95,Sold
2422,9,3,2022-09-08,A,475.81,Sold
2423,60,2,2024-12-12,A,677.66,In Stock
2424,48,1,2025-01-05,B,525.55,Sold
2425,1,3,2023-11-02,C,132.81,Sold
2426,17,1,2024-04-02,A,343.43,Sold
2427,54,2,2025-01-20,B,607.3,In Stock
2428,40,2,2024-09-19,A,417.25,Sold
2429,57,3,2025-04-10,C,536.37,Sold
2430,56,1,2025-06-20,A,624.51,Sold
2431,9,3,2024-03-29,A,361.1,Sold
2432,19,2,2022-09-21,B,421.88,Sold
2433,9,1,2024-09-17,B,274.92,Sold
2434,8,2,2024-12-28,C,190.65,Sold
2435,63,2,2025-01-04,C,563.2,Sold
2436,6,2,2024-08-29,B,260.23,Sold
2437,14,2,2023-11-08,A,284.75,In Stock
2438,1,1,2025-02-11,B,125.83,Sold
2439,1,2,2024-04-05,A,168.56,Sold
2440,18,2,2023-10-22,A,423.0,Sold
2441,57,1,2024-12-21,B,693.07,Sold
2442,20,2,2024-11-15,A,311.38,Sold
2443,8,1,2024-05-26,B,257.77,Sold
2444,34,2,2022-12-11,C,522.69,Sold
2445,10,3,2024-10-27,C,115.22,Sold
2446,8,3,2023-05-22,C,261.59,Sold
2447,48,3,2022-12-06,A,1156.26,Sold
2448,30,3,2023-10-14,C,379.4,Sold
2449,69,1,2025-02-25,B,793.09,Sold
2450,30,2,2023-11-20,C,377.1,Sold
2451,37,3,2024-03-31,B,376.12,Sold
2452,47,2,2024-11-24,A,535.44,Sold
2453,59,1,2025-01-21,B,556.82,Sold
2454,3,1,2022-11-03,B,242.47,In Stock
2455,67,3,2025-01-11,A,1009.79,Sold
2456,21,2,2025-01-25,A,358.22,Sold
2457,58,3,2024-05-23,A,1238.03,Sold
2458,42,1,2025-07-24,C,279.49,Sold
2459,14,3,2022-12-20,A,338.26,Sold
2460,2,1,2023-01-17,B,206.4,Sold
2461,56,1,2024-09-11,A,925.75,Sold
2462,26,2,2024-12-16,D,169.1,Sold
2463,49,2,2022-11-05,A,1335.52,In Stock
2464,52,1,2024-02-17,C,531.41,Sold
2465,19,2,2025-03-12,A,281.68,Sold
2466,34,3,2022-12-25,A,662.12,Sold
2467,12,1,2025-06-25,A,205.92,Sold
2468,30,3,2025-05-18,C,267.39,In Stock
2469,5,2,2024-12-30,A,241.58,Sold
2470,64,1,2025-02-18,A,820.55,Sold
2471,26,3,2024-03-21,B,305.5,Sold
2472,9,1,2025-06-14,B,230.67,Sold
2473,40,2,2025-04-11,A,360.06,Sold
2474,42,2,2024-06-05,B,432.38,Sold
2475,62,3,2024-10-20,A,756.17,Sold
2476,18,1,2024-10-20,A,344.13,Sold
2477,27,2,2025-01-06,C,244.68,Sold
2478,3,3,2024-07-31,A,193.22,Sold
2479,71,2,2025-04-01,A,1167.08,In Stock
2480,27,1,2024-01-06,A,417.04,Sold
2481,19,1,2022-09-05,A,473.18,Sold
2482,17,2,2024-10-15,C,210.46,Sold
2483,40,1,2023-09-27,C,373.57,Sold
2484,12,3,2025-01-12,C,156.86,Sold
2485,7,2,2024-04-23,B,238.4,Sold
2486,3,1,2023-11-20,A,219.89,Sold
2487,35,2,2023-04-10,A,716.15,Sold
2488,57,1,2023-11-27,A,1240.18,Sold
2489,71,3,2024-12-30,C,879.97,Sold
2490,62,2,2025-03-19,B,608.96,Sold
2491,21,1,2023-08-08,C,366.36,In Stock
2492,53,3,2025-06-14,A,545.04,Sold
2493,49,1,2023-06-06,A,1217.74,In Stock
2494,19,2,2025-01-10,A,276.45,Sold
2495,40,2,2025-04-05,C,276.4,Sold
2496,35,1,2025-04-16,A,432.52,Sold
2497,70,1,2024-10-13,B,1035.91,Sold
2498,62,3,2024-10-30,A,755.7,Sold
2499,43,1,2022-09-28,B,878.44,Sold
2500,40,3,2022-10-08,D,456.67,Sold
2501,25,1,2023-07-09,B,321.13,Sold
2502,12,3,2024-07-24,A,249.27,Sold
2503,54,3,2025-07-26,C,444.2,Sold
2504,41,1,2023-12-12,B,514.14,Sold
2505,70,1,2025-04-15,C,715.5,Sold
2506,20,1,2025-07-26,A,267.98,Sold
2507,69,3,2025-06-14,A,838.77,Sold
2508,66,2,2025-03-27,B,710.64,Sold
2509,65,2,2025-03-08,D,435.49,Sold
2510,13,2,2024-02-24,C,181.98,Sold
2511,44,2,2025-06-01,A,491.65,Sold
2512,26,3,2023-11-08,B,332.67,Sold
2513,63,2,2025-01-03,A,782.94,Sold
2514,62,3,2024-12-26,B,634.6,Sold
2515,53,1,2024-04-13,C,635.28,Sold
2516,29,2,2024-07-31,A,365.65,Sold
2517,54,1,2023-11-26,B,967.89,Sold
2518,53,2,2024-07-04,C,582.55,Sold
2519,41,2,2024-11-18,C,365.02,Sold
2520,31,1,2023-12-16,D,334.53,Sold
2521,49,1,2024-12-25,B,594.85,Sold
2522,10,1,2023-11-14,B,175.14,Sold
2523,25,3,2023-10-29,A,315.3,Sold
2524,25,1,2024-07-01,C,211.11,Sold
2525,22,3,2022-08-16,C,336.17,In Stock
2526,27,3,2022-09-21,B,510.38,Sold
2527,11,3,2022-11-13,A,305.34,Sold
2528,47,3,2024-03-14,A,595.94,Sold
2529,20,1,2024-08-04,C,251.7,Sold
2530,17,1,2023-07-07,B,347.71,In Stock
2531,29,2,2023-09-19,B,424.44,Sold
2532,65,3,2024-10-13,A,803.23,Sold
2533,38,3,2023-10-28,B,491.03,Sold
2534,57,2,2025-01-06,A,793.31,Sold
2535,15,2,2024-04-02,A,282.64,Sold
2536,50,1,2025-06-08,C,300.28,Sold
2537,24,3,2025-06-17,B,254.7,Sold
2538,24,1,2024-07-19,A,352.83,Sold
2539,19,1,2024-11-10,A,306.72,Sold
2540,24,3,2025-05-01,A,281.41,Sold
2541,56,3,2025-06-10,A,616.02,In Stock
2542,63,2,2024-11-28,B,677.62,Sold
2543,32,2,2023-05-22,A,500.8,In Stock
2544,69,1,2024-10-15,A,941.2,Sold
2545,26,2,2024-11-06,C,210.06,Sold
2546,34,1,2024-10-23,A,467.47,Sold
2547,27,3,2023-07-12,A,471.49,In Stock
2548,70,3,2024-11-25,A,1115.01,Sold
2549,36,2,2023-07-08,A,527.61,Sold
2550,34,2,2024-02-01,A,527.02,Sold
2551,28,1,2024-06-05,A,346.99,Sold
2552,69,3,2024-12-22,A,926.59,Sold
2553,59,3,2025-04-23,B,547.41,Sold
2554,44,1,2022-09-23,D,630.12,Sold
2555,27,3,2025-01-07,A,341.61,In Stock
2556,8,2,2022-10-08,C,312.83,Sold
2557,31,3,2023-01-14,B,659.61,Sold
2558,62,1,2024-09-28,A,753.45,Sold
2559,60,3,2025-05-22,C,447.21,Sold
2560,67,3,2024-11-14,A,1013.86,Sold
2561,29,2,2024-11-02,B,320.57,Sold
2562,40,3,2024-10-02,B,381.9,Sold
2563,71,3,2024-12-16,C,898.13,Sold
2564,5,1,2023-05-25,A,342.07,Sold
2565,49,1,2023-07-30,B,1048.43,In Stock
2566,63,1,2024-10-11,A,799.02,Sold
2567,11,2,2023-07-26,A,278.5,Sold
2568,71,1,2025-03-26,A,1139.09,Sold
2569,24,2,2025-04-29,A,300.91,Sold
2570,15,3,2024-01-22,C,228.84,Sold
2571,9,1,2023-03-24,B,394.28,Sold
2572,21,1,2022-10-19,B,533.73,Sold
2573,39,1,2024-11-22,D,212.26,Sold
2574,14,1,2025-05-04,A,210.96,Sold
2575,67,1,2025-03-02,A,977.64,Sold
2576,65,1,2024-12-15,A,796.03,Sold
2577,61,3,2024-11-23,A,777.15,Sold
2578,20,2,2022-08-15,A,527.57,Sold
2579,36,3,2024-03-27,B,320.89,Sold
2580,40,3,2025-05-23,B,332.99,Sold
2581,51,1,2025-02-04,C,391.39,In Stock
2582,36,2,2024-04-18,B,316.67,Sold
2583,25,3,2025-04-03,C,177.25,Sold
2584,32,3,2023-06-15,C,355.31,Sold
2585,39,3,2023-12-04,B,400.57,Sold
2586,52,2,2024-05-20,A,720.74,Sold
2587,1,2,2024-06-09,B,138.81,Sold
2588,18,1,2023-05-16,B,416.3,Sold
2589,57,3,2025-04-30,B,629.88,Sold
2590,41,3,2024-11-15,A,496.42,Sold
2591,33,2,2025-05-21,A,336.61,Sold
2592,10,2,2023-05-31,A,217.89,Sold
2593,21,3,2025-05-01,C,255.96,Sold
2594,24,1,2024-10-06,A,341.86,Sold
2595,40,2,2023-10-10,A,511.65,Sold
2596,14,3,2023-04-10,B,284.6,Sold
2597,70,2,2025-01-01,B,938.51,Sold
2598,62,1,2025-07-17,B,575.78,In Stock
2599,24,3,2022-12-12,C,355.92,Sold
2600,10,2,2023-08-20,B,189.44,Sold
2601,16,1,2025-06-07,B,213.75,In Stock
2602,14,2,2025-02-19,B,186.7,Sold
2603,47,3,2025-01-29,B,436.73,Sold
2604,5,1,2025-03-08,C,170.78,Sold
2605,57,1,2025-02-15,B,700.24,Sold
2606,42,2,2024-05-16,A,480.85,Sold
2607,53,1,2024-04-19,A,827.77,Sold
2608,41,3,2023-03-07,C,661.34,Sold
2609,7,2,2024-05-08,B,234.8,Sold
2610,24,2,2024-12-09,C,235.41,Sold
2611,45,1,2022-12-03,C,872.56,Sold
2612,34,3,2023-03-04,B,583.27,Sold
2613,64,1,2025-01-07,C,600.39,Sold
2614,69,1,2025-03-15,A,862.5,Sold
2615,60,1,2024-10-29,A,682.12,Sold
2616,55,2,2025-05-26,A,736.53,Sold
2617,70,1,2025-06-10,A,962.38,In Stock
2618,33,3,2023-08-06,D,301.65,Sold
2619,14,2,2023-07-25,B,266.3,In Stock
2620,25,3,2025-07-19,B,200.63,Sold
2621,9,1,2025-06-17,B,235.33,Sold
2622,21,2,2024-12-13,B,323.25,Sold
2623,45,1,2023-11-30,A,767.15,Sold
2624,14,1,2024-03-15,D,155.47,Sold
2625,18,3,2024-02-14,D,243.78,Sold
2626,3,2,2024-03-04,B,189.3,In Stock
2627,5,3,2025-06-25,A,207.95,Sold
2628,48,1,2024-09-01,C,460.78,Sold
2629,68,1,2025-01-30,B,974.43,Sold
2630,19,2,2023-02-17,C,306.47,Sold
2631,38,2,2024-09-22,B,396.81,Sold
2632,44,2,2024-04-25,C,481.85,Sold
2633,46,2,2025-04-07,A,450.03,Sold
2634,8,3,2024-10-12,A,268.03,Sold
2635,27,1,2025-03-21,C,238.06,In Stock
2636,42,3,2025-03-07,A,419.85,Sold
2637,18,2,2023-06-21,A,450.9,Sold
2638,25,2,2023-12-17,A,319.5,Sold
2639,38,2,2023-09-14,B,631.9,Sold
2640,31,3,2024-09-19,A,518.16,In Stock
2641,5,2,2023-05-30,D,193.79,Sold
2642,25,3,2025-04-14,B,215.71,Sold
2643,14,3,2024-05-22,A,259.15,Sold
2644,2,3,2023-02-27,A,234.03,Sold
2645,8,3,2025-01-23,C,190.94,Sold
2646,54,1,2025-02-05,A,645.71,Sold
2647,43,3,2024-07-26,C,375.67,Sold
2648,47,1,2024-11-28,A,525.58,Sold
2649,12,3,2024-01-05,B,248.87,Sold
2650,41,3,2025-03-19,D,270.84,Sold
2651,19,2,2024-12-08,B,270.7,Sold
2652,65,1,2025-05-04,B,655.35,Sold
2653,10,1,2022-10-17,A,261.45,Sold
2654,45,2,2025-02-20,B,541.99,Sold
2655,70,1,2025-05-05,A,1017.9,Sold
2656,20,2,2023-01-26,A,478.2,Sold
2657,51,1,2024-09-24,B,490.11,Sold
2658,1,2,2024-05-26,A,160.17,Sold
2659,11,3,2023-02-21,D,173.52,Sold
2660,40,3,2025-06-27,B,317.15,Sold
2661,22,3,2024-01-06,D,153.0,Sold
2662,71,1,2025-05-25,C,794.19,Sold
2663,1,3,2025-05-25,C,93.2,Sold
2664,36,3,2023-09-25,C,304.34,Sold
2665,34,1,2023-10-15,C,433.41,Sold
2666,46,2,2024-08-19,A,521.82,Sold
2667,18,1,2024-03-30,A,402.25,Sold
2668,22,3,2024-09-23,A,230.0,In Stock
2669,66,3,2025-05-03,B,677.51,Sold
2670,60,2,2025-05-21,A,652.41,Sold
2671,36,2,2022-12-19,A,590.62,Sold
2672,13,2,2023-02-27,B,280.01,Sold
2673,46,2,2023-11-02,B,541.63,Sold
2674,53,3,2025-01-26,A,573.11,Sold
2675,46,1,2023-01-06,A,928.09,Sold
2676,31,1,2025-05-08,C,326.26,Sold
2677,32,3,2023-11-09,C,334.88,Sold
2678,31,2,2024-11-09,A,496.21,Sold
2679,23,3,2023-01-09,A,396.1,Sold
2680,45,1,2023-04-08,B,1010.44,Sold
2681,33,2,2023-12-30,C,359.7,Sold
2682,35,1,2023-07-29,B,573.84,Sold
2683,56,1,2024-10-28,A,689.22,Sold
2684,47,3,2023-08-21,B,754.63,In Stock
2685,59,2,2024-10-20,A,666.96,Sold
2686,13,2,2023-10-10,A,269.93,Sold
2687,66,3,2024-12-17,B,769.85,In Stock
2688,24,1,2024-08-25,B,303.0,Sold
2689,40,1,2023-10-06,A,510.18,Sold
2690,50,1,2023-10-06,B,623.56,Sold
2691,62,1,2025-06-08,B,577.38,Sold
2692,39,3,2025-05-13,C,251.6,Sold
2693,57,2,2024-12-13,A,818.63,Sold
2694,6,1,2022-08-08,C,348.35,Sold
2695,31,3,2025-06-19,B,380.78,In Stock
2696,62,3,2025-03-11,B,628.74,In Stock
2697,5,3,2023-09-27,C,222.87,Sold
2698,20,2,2024-05-11,A,372.55,In Stock
2699,30,1,2025-05-02,B,348.46,In Stock
2700,23,3,2024-12-26,B,219.47,Sold
2701,59,1,2025-02-23,C,443.2,Sold
2702,59,2,2025-06-20,A,552.29,Sold
2703,66,3,2025-01-11,B,769.53,Sold
2704,8,1,2023-04-11,A,372.32,Sold
2705,21,2,2024-04-17,A,429.18,Sold
2706,16,1,2024-03-11,B,269.19,Sold
2707,32,2,2024-02-21,A,401.94,Sold
2708,24,2,2025-01-18,A,317.98,Sold
2709,19,1,2023-07-25,A,405.12,Sold
2710,55,3,2023-09-30,B,1180.39,Sold
2711,46,3,2024-07-17,A,519.43,Sold
2712,4,1,2023-06-07,B,256.73,Sold
2713,62,2,2025-01-24,C,505.02,Sold
2714,21,3,2024-04-06,C,304.71,Sold
2715,51,3,2024-06-08,A,783.73,Sold
2716,7,2,2023-07-05,B,273.47,Sold
2717,40,2,2023-08-18,A,685.31,Sold
2718,52,3,2025-02-28,A,473.1,In Stock
2719,68,3,2025-02-06,B,979.22,Sold
2720,16,2,2023-03-24,C,281.81,In Stock
2721,64,2,2025-06-07,A,784.13,Sold
2722,69,3,2024-10-22,A,974.38,Sold
2723,5,1,2023-08-10,A,309.48,Sold
2724,44,1,2024-11-28,B,489.29,Sold
2725,27,3,2024-02-11,A,412.92,Sold
2726,66,2,2025-03-20,A,779.36,Sold
2727,66,2,2024-10-27,C,614.27,Sold
2728,16,1,2025-02-18,A,241.44,Sold
2729,68,2,2024-12-09,C,860.12,Sold
2730,17,1,2023-07-05,A,380.6,Sold
2731,66,2,2025-02-13,C,591.7,Sold
2732,13,2,2022-11-25,A,338.16,Sold
2733,4,1,2023-12-23,C,181.27,Sold
2734,36,2,2023-02-05,B,526.05,Sold
2735,7,1,2022-09-22,C,260.37,Sold
2736,8,3,2022-08-05,B,385.02,Sold
2737,33,1,2025-04-26,B,309.95,Sold
2738,47,1,2023-02-16,A,970.76,Sold
2739,60,1,2025-04-29,D,380.83,Sold
2740,32,3,2024-12-20,A,349.51,Sold
2741,3,3,2024-06-05,C,143.64,In Stock
2742,42,2,2023-05-02,A,767.84,Sold
2743,16,2,2025-06-11,A,234.71,Sold
2744,28,2,2023-04-28,B,403.53,Sold
2745,33,3,2022-10-10,A,618.38,Sold
2746,10,1,2024-10-07,A,169.09,Sold
2747,47,2,2024-03-26,A,618.25,Sold
2748,1,3,2025-03-29,C,96.91,Sold
2749,14,1,2023-02-07,A,323.54,Sold
2750,11,2,2024-06-19,B,202.83,Sold
2751,70,2,2024-11-02,A,1063.55,Sold
2752,41,3,2024-09-02,B,466.88,In Stock
2753,57,2,2024-04-30,B,989.3,Sold
2754,70,3,2025-07-25,B,835.37,Sold
2755,44,2,2022-10-19,B,972.81,Sold
2756,6,3,2025-04-10,B,235.04,Sold
2757,48,3,2025-03-04,C,417.01,Sold
2758,38,3,2024-04-25,A,508.6,Sold
2759,26,3,2023-10-06,A,377.72,Sold
2760,23,3,2025-02-10,A,237.05,In Stock
2761,61,2,2025-05-17,B,615.53,Sold
2762,71,3,2024-11-21,B,1089.22,Sold
2763,28,1,2023-04-08,B,421.76,In Stock
2764,26,1,2023-11-02,B,319.74,Sold
2765,32,2,2022-12-30,C,391.83,Sold
2766,22,2,2024-10-26,C,167.81,Sold
2767,2,2,2023-02-21,C,171.56,Sold
2768,60,1,2024-11-08,C,530.72,Sold
2769,7,1,2022-09-17,B,339.53,Sold
2770,33,2,2025-04-18,C,257.94,In Stock
2771,20,2,2022-09-09,C,369.8,Sold
2772,21,1,2024-09-01,B,350.27,Sold
2773,1,2,2024-01-30,C,125.33,Sold
2774,5,3,2024-06-18,C,189.2,Sold
2775,68,3,2025-03-04,A,1109.57,Sold
2776,68,2,2025-05-28,C,789.45,Sold
2777,4,2,2023-08-05,B,238.02,Sold
2778,57,3,2025-04-11,C,548.71,Sold
2779,26,3,2022-08-25,D,335.42,Sold
2780,53,2,2025-07-10,A,535.71,Sold
2781,17,2,2025-06-10,B,231.17,Sold
2782,68,2,2025-06-17,C,787.63,Sold
2783,19,1,2024-01-02,B,310.9,Sold
2784,35,3,2024-01-16,A,566.55,Sold
2785,67,3,2025-05-15,B,789.51,Sold
2786,20,3,2025-04-04,A,293.3,Sold
2787,67,3,2024-11-18,B,938.95,Sold
2788,40,1,2024-08-02,A,421.33,Sold
2789,17,1,2023-02-14,C,316.2,Sold
2790,50,1,2024-06-25,A,637.8,Sold
2791,67,3,2024-10-24,B,949.76,In Stock
2792,54,2,2024-12-05,B,611.99,Sold
2793,65,3,2025-06-16,A,700.55,In Stock
2794,16,2,2024-09-03,A,273.65,Sold
2795,55,3,2025-02-21,A,772.9,Sold
2796,18,1,2023-06-03,B,429.99,Sold
2797,60,2,2025-02-05,B,600.33,Sold
2798,51,1,2023-10-02,A,875.34,Sold
2799,39,2,2025-04-16,A,343.07,Sold
2800,39,1,2023-12-20,A,450.95,Sold
2801,69,3,2025-04-17,A,858.48,In Stock
2802,9,3,2023-02-24,B,397.74,In Stock
2803,70,3,2024-12-27,B,958.51,Sold
2804,53,1,2025-07-29,A,507.86,Sold
2805,24,3,2024-05-27,C,274.01,Sold
2806,30,3,2023-12-24,B,449.68,Sold
2807,11,3,2024-04-29,B,202.25,Sold
2808,60,1,2024-12-22,A,663.72,Sold
2809,17,3,2023-01-21,B,392.78,Sold
2810,54,2,2024-08-13,C,678.71,In Stock
2811,42,3,2024-03-25,C,374.75,Sold
2812,49,2,2025-07-08,A,586.01,Sold
2813,34,2,2024-05-20,B,449.62,Sold
2814,12,2,2024-07-03,A,249.82,Sold
2815,47,1,2025-04-27,B,407.97,Sold
2816,37,2,2023-09-28,A,467.31,Sold
2817,3,2,2023-08-06,A,236.87,Sold
2818,43,3,2023-10-22,C,436.97,Sold
2819,22,1,2022-12-28,C,257.47,In Stock
2820,66,2,2025-02-22,B,695.52,Sold
2821,48,1,2023-07-12,B,897.76,Sold
2822,65,2,2025-07-06,D,405.49,In Stock
2823,28,3,2025-07-19,A,289.81,Sold
2824,59,1,2025-07-08,A,551.41,Sold
2825,11,2,2025-05-25,B,159.03,Sold
2826,60,2,2025-04-20,A,619.82,Sold
2827,43,2,2023-07-03,B,721.85,Sold
2828,18,1,2025-05-31,A,309.73,Sold
2829,65,3,2025-03-08,B,650.26,Sold
2830,54,1,2024-06-23,A,949.23,Sold
2831,18,3,2024-06-11,B,350.74,Sold
2832,17,2,2024-05-08,C,238.77,In Stock
2833,45,2,2024-12-21,C,476.71,Sold
2834,61,3,2025-02-09,B,640.41,Sold
2835,59,2,2025-07-09,B,514.4,Sold
2836,49,2,2023-08-08,A,1172.4,Sold
2837,66,3,2025-04-21,A,792.97,Sold
2838,63,3,2024-11-01,A,781.87,Sold
2839,47,3,2023-04-11,B,846.79,In Stock
2840,54,1,2025-01-02,A,672.43,Sold
2841,18,2,2024-06-11,B,346.03,Sold
2842,29,2,2023-07-15,C,341.87,Sold
2843,47,3,2025-01-07,A,494.93,Sold
2844,12,3,2023-08-07,C,223.86,Sold
2845,10,1,2023-09-14,A,215.86,Sold
2846,5,3,2022-10-20,A,366.34,Sold
2847,29,3,2023-12-25,B,386.8,Sold
2848,58,3,2024-03-04,D,771.45,Sold
2849,60,3,2025-01-12,B,622.51,Sold
2850,14,2,2024-06-23,B,217.71,In Stock
2851,70,3,2024-11-14,B,950.3,Sold
2852,11,3,2023-02-05,B,273.57,Sold
2853,28,3,2023-09-18,A,408.68,Sold
2854,68,1,2025-05-26,B,960.2,In Stock
2855,52,1,2025-04-17,C,326.44,Sold
2856,56,1,2024-08-26,B,811.36,In Stock
2857,61,2,2024-10-12,A,815.37,In Stock
2858,63,3,2024-12-20,C,565.27,In Stock
2859,46,3,2025-04-17,B,398.89,Sold
2860,2,3,2025-01-25,A,145.06,Sold
2861,55,1,2024-09-19,B,895.79,Sold
2862,34,3,2022-08-17,A,961.7,Sold
2863,8,3,2024-09-04,A,271.32,Sold
2864,68,3,2024-09-22,B,1100.41,Sold
2865,22,3,2024-04-25,C,195.41,Sold
2866,71,1,2025-01-04,A,1245.06,In Stock
2867,37,3,2023-02-25,B,588.24,Sold
2868,52,3,2024-01-05,D,452.36,Sold
2869,2,2,2024-10-27,A,155.36,In Stock
2870,56,1,2024-04-03,C,765.01,Sold
2871,36,1,2023-07-13,A,533.18,In Stock
2872,27,1,2024-09-18,C,281.01,Sold
2873,66,3,2024-10-22,B,749.3,Sold
2874,54,2,2025-04-17,A,635.95,Sold
2875,39,2,2024-06-12,A,408.86,Sold
2876,53,1,2024-05-02,C,646.22,Sold
2877,19,2,2025-06-03,C,199.12,Sold
2878,38,1,2024-09-01,A,469.09,Sold
2879,53,2,2024-03-31,A,863.82,Sold
2880,65,2,2025-06-29,B,601.96,Sold
2881,30,2,2024-01-30,A,504.65,Sold
2882,66,3,2024-12-14,A,833.81,Sold
2883,21,1,2023-02-11,C,419.48,Sold
2884,69,1,2025-03-04,B,783.27,Sold
2885,55,1,2024-05-17,C,801.89,Sold
2886,8,1,2023-09-20,C,255.71,Sold
2887,33,1,2023-12-22,D,279.37,Sold
2888,63,1,2024-12-28,A,787.55,Sold
2889,43,1,2024-03-14,A,571.12,Sold
2890,44,2,2023-01-03,A,1092.97,Sold
2891,5,3,2025-02-21,A,225.61,In Stock
2892,20,2,2024-04-26,A,370.79,Sold
2893,37,1,2023-06-20,B,538.17,In Stock
2894,17,3,2023-10-07,D,207.15,Sold
2895,10,3,2024-11-26,A,156.5,Sold
2896,35,3,2025-04-27,C,317.51,Sold
2897,42,1,2024-09-10,A,474.62,Sold
2898,67,2,2025-01-20,C,745.65,Sold
2899,21,1,2023-03-29,A,518.75,Sold
2900,69,3,2025-03-29,A,837.83,Sold
2901,60,3,2025-04-24,C,462.23,Sold
2902,43,2,2024-12-08,B,438.77,Sold
2903,57,3,2025-03-11,A,743.03,Sold
2904,6,3,2025-04-04,A,251.8,Sold
2905,50,1,2024-11-26,B,394.94,Sold
2906,32,1,2023-03-11,B,479.56,Sold
2907,51,3,2023-11-24,A,858.85,Sold
2908,18,1,2024-12-23,B,295.08,Sold
2909,41,3,2022-12-28,A,919.9,Sold
2910,17,1,2024-03-10,A,340.78,Sold
2911,53,3,2024-01-15,B,792.42,Sold
2912,39,1,2023-02-23,C,488.59,Sold
2913,62,2,2024-11-26,B,646.27,Sold
2914,39,1,2024-05-02,B,357.53,In Stock
2915,2,2,2025-01-16,C,114.73,Sold
2916,1,1,2025-03-24,A,134.86,Sold
2917,57,3,2024-03-06,A,1171.67,Sold
2918,59,1,2025-01-15,A,619.66,Sold
2919,41,2,2024-07-17,B,455.9,Sold
2920,5,1,2024-11-27,C,172.82,Sold
2921,21,1,2023-02-16,B,493.64,Sold
2922,10,3,2024-05-26,C,128.96,Sold
2923,71,1,2025-02-20,A,1133.13,Sold
2924,44,2,2024-08-15,B,513.96,Sold
2925,55,2,2024-01-25,B,1041.96,Sold
2926,18,1,2023-12-22,D,244.78,Sold
2927,51,1,2025-04-26,B,445.46,Sold
2928,35,1,2025-01-10,A,457.6,Sold
2929,36,3,2024-07-20,A,333.01,Sold
2930,50,1,2024-09-02,A,612.05,Sold
2931,35,2,2024-10-16,A,487.41,Sold
